code,source,window_months,n_with_code,prev_initiators,prev_non_initiators,odds_ratio,fisher_p,mw_p,fisher_p_adj,description,category
84550,px,6,23,0.034782608695652174,0.0290519877675841,1.204362256993836,0.7650360520222026,0.7400970731914446,1.0,Assay Of Blood/Uric Acid,lab test
84100,px,6,23,0.034782608695652174,0.0290519877675841,1.204362256993836,0.7650360520222026,0.7400970731914446,1.0,Assay Of Phosphorus,lab test
E119,dx,6,104,0.12173913043478261,0.13761467889908258,0.8686468646864687,0.7676441761162327,0.637061417549482,1.0,Type 2 Diabetes Mellitus Without Complications,diagnosis
Potassium Chloride,rx,12,24,0.034782608695652174,0.03058103975535168,1.1423423423423424,0.7717853036875932,0.802484771112415,1.0,Potassium Chloride,medication
11721,px,12,24,0.034782608695652174,0.03058103975535168,1.1423423423423424,0.7717853036875932,0.8141907286678947,1.0,Debride Nail 6 Or More,procedure
Z125,dx,12,24,0.034782608695652174,0.03058103975535168,1.1423423423423424,0.7717853036875932,0.8141907286678947,1.0,Encounter For Screening For Malignant Neoplasm Of Prostate,diagnosis
Empagliflozin,rx,6,25,0.034782608695652174,0.03211009174311927,1.0862290862290862,0.7796523752810349,0.8845353609115834,1.0,Empagliflozin,medication
M169,dx,6,25,0.034782608695652174,0.03211009174311927,1.0862290862290862,0.7796523752810349,0.8821935125633715,1.0,"Osteoarthritis Of Hip, Unspecified",diagnosis
93306,px,12,121,0.16521739130434782,0.1559633027522936,1.071078431372549,0.7821651886010661,0.8299415584862232,1.0,Tte W/Doppler Complete,procedure
Lorazepam,rx,12,26,0.02608695652173913,0.035168195718654434,0.734860248447205,0.7843910338771419,0.6200036350966417,1.0,Lorazepam,medication
I517,dx,6,126,0.17391304347826086,0.1620795107033639,1.0883813306852035,0.7846902880910156,0.7944576830921275,1.0,Cardiomegaly,diagnosis
E660,dx,12,27,0.02608695652173913,0.03669724770642202,0.703125,0.7847064545660687,0.5693516623147894,1.0,Obesity Due To Excess Calories,diagnosis
Z7901,dx,3,27,0.02608695652173913,0.03669724770642202,0.703125,0.7847064545660687,0.5679078690375889,1.0,Long Term (Current) Use Of Anticoagulants,diagnosis
86140,px,6,28,0.02608695652173913,0.0382262996941896,0.6739285714285714,0.7863990138855176,0.5209399131347806,1.0,C-Reactive Protein,lab test
I4892,dx,6,28,0.02608695652173913,0.0382262996941896,0.6739285714285714,0.7863990138855176,0.5222975571635398,1.0,Unspecified Atrial Flutter,diagnosis
96361,px,6,28,0.02608695652173913,0.0382262996941896,0.6739285714285714,0.7863990138855176,0.5222975571635398,1.0,Hydrate Iv Infusion Add-On,procedure
36415,px,12,130,0.1565217391304348,0.1712538226299694,0.8980117820324006,0.7878388698818819,0.6713622325291906,1.0,Routine Venipuncture,procedure
I110,dx,12,132,0.1826086956521739,0.16972477064220184,1.0928694652098907,0.7884825338617267,0.7794318501930866,1.0,Hypertensive Heart Disease With Heart Failure,diagnosis
M7910,dx,6,30,0.043478260869565216,0.0382262996941896,1.1436363636363636,0.7933904382519552,0.7891636699729413,1.0,"Myalgia, Unspecified Site",diagnosis
J22,dx,12,30,0.043478260869565216,0.0382262996941896,1.1436363636363636,0.7933904382519552,0.7944031253275518,1.0,Unspecified Acute Lower Respiratory Infection,diagnosis
97140,px,6,31,0.043478260869565216,0.039755351681957186,1.097902097902098,0.7984125220212035,0.8521337568821786,1.0,Manual Therapy 1/> Regions,procedure
J0690,px,12,31,0.043478260869565216,0.039755351681957186,1.097902097902098,0.7984125220212035,0.8437716412908489,1.0,Cefazolin Sodium Injection,supply/service
87077,px,12,31,0.043478260869565216,0.039755351681957186,1.097902097902098,0.7984125220212035,0.8521337568821786,1.0,Culture Aerobic Identify,lab test
Sitagliptin Phosphate,rx,12,31,0.043478260869565216,0.039755351681957186,1.097902097902098,0.7984125220212035,0.8678957026880179,1.0,Sitagliptin Phosphate,medication
3077F,px,6,31,0.043478260869565216,0.039755351681957186,1.097902097902098,0.7984125220212035,0.8521337568821786,1.0,Syst Bp >/= 140 Mm Hg,procedure
I10,dx,3,151,0.1826086956521739,0.19877675840978593,0.9004909983633388,0.7991317282654138,0.7429499248396843,1.0,Essential (Primary) Hypertension,diagnosis
99213,px,12,151,0.1826086956521739,0.19877675840978593,0.9004909983633388,0.7991317282654138,0.6915080456046188,1.0,Office O/P Est Low 20-29 Min,office visit
K2900,dx,12,32,0.043478260869565216,0.04128440366972477,1.0555555555555556,0.804265816968323,0.916676462058633,1.0,Acute Gastritis Without Bleeding,diagnosis
Meloxicam,rx,12,34,0.034782608695652174,0.045871559633027525,0.7495495495495496,0.805981321592256,0.5926339397447208,1.0,Meloxicam,medication
Fluticasone Propionate,rx,12,34,0.034782608695652174,0.045871559633027525,0.7495495495495496,0.805981321592256,0.5943924111956749,1.0,Fluticasone Propionate,medication
Pantoprazole Sodium,rx,12,34,0.034782608695652174,0.045871559633027525,0.7495495495495496,0.805981321592256,0.5926339397447208,1.0,Pantoprazole Sodium,medication
J4521,dx,12,34,0.034782608695652174,0.045871559633027525,0.7495495495495496,0.805981321592256,0.5943924111956749,1.0,Mild Intermittent Asthma With Acute Exacerbation,diagnosis
I361,dx,6,36,0.05217391304347826,0.045871559633027525,1.144954128440367,0.8099742975702358,0.7771636471921135,1.0,Nonrheumatic Tricuspid (Valve) Insufficiency,diagnosis
99285,px,3,36,0.05217391304347826,0.045871559633027525,1.144954128440367,0.8099742975702358,0.7742982477748259,1.0,Emergency Dept Visit Hi Mdm,office visit
I480,dx,12,189,0.23478260869565218,0.24770642201834864,0.9318181818181818,0.8151769014891792,0.7225926575911047,1.0,Paroxysmal Atrial Fibrillation,diagnosis
96372,px,6,38,0.05217391304347826,0.04892966360856269,1.069954128440367,0.8172753558795653,0.8828695692336369,1.0,Ther/Proph/Diag Inj Sc/Im,procedure
83540,px,6,38,0.05217391304347826,0.04892966360856269,1.069954128440367,0.8172753558795653,0.8828695692336369,1.0,Assay Of Iron,lab test
1126F,px,12,40,0.043478260869565216,0.053516819571865444,0.8038961038961039,0.8211307838122364,0.6512130880834348,1.0,Amnt Pain Noted None Prsnt,procedure
36415,px,3,39,0.043478260869565216,0.05198776758409786,0.8288770053475936,0.8212748008945132,0.7019477830675599,1.0,Routine Venipuncture,procedure
A0427,px,6,41,0.043478260869565216,0.05504587155963303,0.7803030303030303,0.8217967675683734,0.609219037062368,1.0,Als1-Emergency,supply/service
96374,px,6,41,0.043478260869565216,0.05504587155963303,0.7803030303030303,0.8217967675683734,0.6071852086625071,1.0,Ther/Proph/Diag Inj Iv Push,procedure
Albuterol Sulfate,rx,12,41,0.043478260869565216,0.05504587155963303,0.7803030303030303,0.8217967675683734,0.605153910242548,1.0,Albuterol Sulfate,medication
J3010,px,6,44,0.06086956521739131,0.05657492354740061,1.0808308308308308,0.828145837487487,0.8585550884463213,1.0,Fentanyl Citrate Injection,supply/service
93356,px,12,45,0.06086956521739131,0.0581039755351682,1.050682261208577,0.8315191022158491,0.9139626857422422,1.0,Myocrd Strain Img Spckl Trck,procedure
I4892,dx,12,45,0.06086956521739131,0.0581039755351682,1.050682261208577,0.8315191022158491,0.910851602255887,1.0,Unspecified Atrial Flutter,diagnosis
97161,px,12,46,0.05217391304347826,0.06116207951070336,0.844954128440367,0.8333142814740073,0.7034686418392055,1.0,Pt Eval Low Complex 20 Min,procedure
Empagliflozin,rx,12,46,0.05217391304347826,0.06116207951070336,0.844954128440367,0.8333142814740073,0.7341533646442937,1.0,Empagliflozin,medication
E559,dx,3,47,0.05217391304347826,0.06269113149847094,0.8230029089281719,0.8334007367222052,0.6647506773049495,1.0,"Vitamin D Deficiency, Unspecified",diagnosis
96375,px,12,48,0.05217391304347826,0.06422018348623854,0.8020969855832241,0.8341323732408904,0.6184367351049529,1.0,Tx/Pro/Dx Inj New Drug Addon,procedure
77067,px,6,49,0.06956521739130435,0.06269113149847094,1.1178481878276727,0.8354743443311741,0.7879490387914013,1.0,Scr Mammo Bi Incl Cad,imaging
E780,dx,12,49,0.06956521739130435,0.06269113149847094,1.1178481878276727,0.8354743443311741,0.7583740681816934,1.0,Pure Hypercholesterolemia,diagnosis
D649,dx,6,51,0.06956521739130435,0.06574923547400612,1.0623777439687025,0.8398289863015993,0.8899736270866908,1.0,"Anemia, Unspecified",diagnosis
A7038,px,12,52,0.06956521739130435,0.0672782874617737,1.0365335598980459,0.8427538051837432,0.935354549776949,1.0,Pos Airway Pressure Filter,supply/service
99214,px,3,54,0.06086956521739131,0.07186544342507645,0.8370764381402679,0.843320987487526,0.668383243452726,1.0,Office O/P Est Mod 30-39 Min,office visit
1160F,px,12,55,0.06086956521739131,0.07339449541284404,0.8182870370370371,0.8440902788746576,0.6237907257406492,1.0,Rvw Meds By Rx/Dr In Rcrd,procedure
93010,px,6,55,0.06086956521739131,0.07339449541284404,0.8182870370370371,0.8440902788746576,0.6288175154661059,1.0,Electrocardiogram Report,procedure
Z7901,dx,6,55,0.06086956521739131,0.07339449541284404,0.8182870370370371,0.8440902788746576,0.6263021481894135,1.0,Long Term (Current) Use Of Anticoagulants,diagnosis
I4891,dx,3,57,0.0782608695652174,0.07339449541284404,1.071933962264151,0.8471123752270089,0.84296190980789,1.0,Unspecified Atrial Fibrillation,diagnosis
3074F,px,6,59,0.06956521739130435,0.0779816513761468,0.8840021990104453,0.8513279317981413,0.75501315779713,1.0,Syst Bp Lt 130 Mm Hg,procedure
G0439,px,12,64,0.08695652173913043,0.08256880733944955,1.0582010582010581,0.8551790638028929,0.8831454434659982,1.0,"Ppps, Subseq Visit",supply/service
I428,dx,12,65,0.08695652173913043,0.08409785932721713,1.0372294372294373,0.8571782383273965,0.926989782511769,1.0,Other Cardiomyopathies,diagnosis
99232,px,6,65,0.08695652173913043,0.08409785932721713,1.0372294372294373,0.8571782383273965,0.9194780212766103,1.0,Sbsq Hosp Ip/Obs Moderate 35,office visit
F411,dx,12,67,0.0782608695652174,0.08868501529051988,0.8724788549121666,0.8580885840438304,0.7617491404840073,1.0,Generalized Anxiety Disorder,diagnosis
R9431,dx,3,67,0.0782608695652174,0.08868501529051988,0.8724788549121666,0.8580885840438304,0.7090152936255081,1.0,Abnormal Electrocardiogram [Ecg] [Ekg],diagnosis
85027,px,6,73,0.08695652173913043,0.0963302752293578,0.8934240362811792,0.8638896771062139,0.7636148013396238,1.0,Complete Cbc Automated,lab test
82306,px,6,74,0.08695652173913043,0.09785932721712538,0.8779761904761905,0.8640138426990742,0.7298968439403344,1.0,Vitamin D 25 Hydroxy,lab test
F419,dx,12,77,0.10434782608695652,0.09938837920489296,1.055713218820015,0.8664326547968897,0.7969670766872039,1.0,"Anxiety Disorder, Unspecified",diagnosis
J2704,px,12,78,0.10434782608695652,0.10091743119266056,1.0379523389232128,0.8678730756536224,0.8594524743977756,1.0,"Inj, Propofol, 10 Mg",supply/service
I429,dx,6,79,0.09565217391304348,0.10397553516819572,0.9114819004524887,0.8690840797841494,0.8095073883538131,1.0,"Cardiomyopathy, Unspecified",diagnosis
77067,px,12,81,0.09565217391304348,0.10703363914373089,0.8824175824175824,0.8691791791586329,0.6969832407629729,1.0,Scr Mammo Bi Incl Cad,imaging
J2250,px,12,87,0.10434782608695652,0.11467889908256881,0.8994174757281553,0.8734579532433615,0.7288324562763654,1.0,Inj Midazolam Hydrochloride,supply/service
99233,px,12,89,0.12173913043478261,0.11467889908256881,1.0700990099009902,0.8742790226556381,0.8245416347432681,1.0,Sbsq Hosp Ip/Obs High 50,office visit
A0425,px,12,90,0.12173913043478261,0.1162079510703364,1.0541948931735279,0.8750953926383938,0.8390964698647263,1.0,Ground Mileage,supply/service
82570,px,12,94,0.11304347826086956,0.12385321100917432,0.90159767610748,0.877450866761798,0.741140199195883,1.0,Assay Of Urine Creatinine,lab test
85610,px,12,102,0.1391304347826087,0.13149847094801223,1.0674183697439512,0.881400442888068,0.7926205815301711,1.0,Prothrombin Time,lab test
99232,px,12,111,0.14782608695652175,0.1437308868501529,1.033434650455927,0.8860982968683273,0.8950358436056746,1.0,Sbsq Hosp Ip/Obs Moderate 35,office visit
I2510,dx,6,113,0.1391304347826087,0.14831804281345565,0.9280433197958972,0.8869261266953242,0.798309304281293,1.0,Athscl Heart Disease Of Native Coronary Artery W/O Ang Pctrs,diagnosis
R079,dx,6,118,0.1565217391304348,0.1529051987767584,1.028041237113402,0.8890774846133616,0.9578710469877936,1.0,"Chest Pain, Unspecified",diagnosis
85027,px,12,126,0.1565217391304348,0.1651376146788991,0.9381443298969072,0.8919169801160323,0.8132639615182112,1.0,Complete Cbc Automated,lab test
3078F,px,12,129,0.17391304347826086,0.16666666666666666,1.0526315789473684,0.8923310758115853,0.8849683110266028,1.0,Diast Bp <80 Mm Hg,procedure
R079,dx,12,199,0.25217391304347825,0.2599388379204893,0.9600547195622435,0.9085164823647014,0.9712186935581753,1.0,"Chest Pain, Unspecified",diagnosis
I10,dx,12,463,0.6086956521739131,0.6009174311926605,1.0330788804071247,0.9179375550005966,0.5376236396048918,1.0,Essential (Primary) Hypertension,diagnosis
Semaglutide,rx,12,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.6585471724126499,1.0,Semaglutide,medication
F411,dx,6,25,0.02608695652173913,0.03363914373088685,0.7694805194805194,1.0,0.6847265196222032,1.0,Generalized Anxiety Disorder,diagnosis
93971,px,12,13,0.017391304347826087,0.016819571865443424,1.0345937248592116,1.0,0.9658518684218182,1.0,Extremity Study,procedure
H04123,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,Dry Eye Syndrome Of Bilateral Lacrimal Glands,diagnosis
K5730,dx,6,25,0.02608695652173913,0.03363914373088685,0.7694805194805194,1.0,0.6727840515458224,1.0,Dvrtclos Of Lg Int W/O Perforation Or Abscess W/O Bleeding,diagnosis
90837,px,12,14,0.017391304347826087,0.01834862385321101,0.9469026548672567,1.0,0.944364583245588,1.0,Psychotherapy 60 Minutes,procedure
G0008,px,6,28,0.034782608695652174,0.03669724770642202,0.9459459459459459,1.0,0.92008969122569,1.0,Admin Influenza Virus Vac,supply/service
93017,px,6,28,0.034782608695652174,0.03669724770642202,0.9459459459459459,1.0,0.92008969122569,1.0,Cardiovascular Stress Test,procedure
Acetaminophen/Hydrocodone Bitartrate,rx,6,24,0.02608695652173913,0.03211009174311927,0.8073979591836735,1.0,0.7326639956152802,1.0,Acetaminophen/Hydrocodone Bitartrate,medication
M810,dx,3,14,0.017391304347826087,0.01834862385321101,0.9469026548672567,1.0,0.944364583245588,1.0,Age-Related Osteoporosis W/O Current Pathological Fracture,diagnosis
Fluticasone Propionate,rx,6,17,0.017391304347826087,0.022935779816513763,0.7539823008849558,1.0,0.7100459836665982,1.0,Fluticasone Propionate,medication
N390,dx,12,16,0.017391304347826087,0.021406727828746176,0.809102402022756,1.0,0.7816958230668649,1.0,"Urinary Tract Infection, Site Not Specified",diagnosis
Z5181,dx,12,19,0.02608695652173913,0.024464831804281346,1.0680803571428572,1.0,0.9184165739461989,1.0,Encounter For Therapeutic Drug Level Monitoring,diagnosis
1126F,px,6,14,0.017391304347826087,0.01834862385321101,0.9469026548672567,1.0,0.9428006784184538,1.0,Amnt Pain Noted None Prsnt,procedure
82728,px,6,46,0.06086956521739131,0.05963302752293578,1.022079772079772,1.0,0.9593430712629057,1.0,Assay Of Ferritin,lab test
I5022,dx,6,29,0.034782608695652174,0.0382262996941896,0.9066666666666666,1.0,0.8587462585849351,1.0,Chronic Systolic (Congestive) Heart Failure,diagnosis
M1990,dx,3,14,0.017391304347826087,0.01834862385321101,0.9469026548672567,1.0,0.944364583245588,1.0,"Unspecified Osteoarthritis, Unspecified Site",diagnosis
99309,px,12,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,Sbsq Nf Care Moderate Mdm 30,office visit
Metformin Hydrochloride,rx,6,28,0.034782608695652174,0.03669724770642202,0.9459459459459459,1.0,0.9312391217059315,1.0,Metformin Hydrochloride,medication
90791,px,12,18,0.017391304347826087,0.024464831804281346,0.7057522123893806,1.0,0.6444327486076591,1.0,Psychiatric Diagnostic Eval,procedure
E1169,dx,12,13,0.017391304347826087,0.016819571865443424,1.0345937248592116,1.0,0.9658518684218182,1.0,Type 2 Diabetes Mellitus With Other Specified Complication,diagnosis
A7038,px,6,32,0.034782608695652174,0.04281345565749235,0.8056628056628057,1.0,0.6915286077527023,1.0,Pos Airway Pressure Filter,supply/service
I4720,dx,12,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,"Ventricular Tachycardia, Unspecified",diagnosis
R300,dx,12,13,0.017391304347826087,0.016819571865443424,1.0345937248592116,1.0,0.9674773819769904,1.0,Dysuria,diagnosis
M545,dx,6,27,0.034782608695652174,0.035168195718654434,0.9886408147277712,1.0,0.9794961834177899,1.0,Low Back Pain,diagnosis
99222,px,6,36,0.043478260869565216,0.047400611620795105,0.9134897360703812,1.0,0.852450021006352,1.0,1St Hosp Ip/Obs Moderate 55,office visit
70450,px,6,31,0.034782608695652174,0.04128440366972477,0.8368368368368369,1.0,0.7444039032879286,1.0,Ct Head/Brain W/O Dye,imaging
82746,px,6,29,0.034782608695652174,0.0382262996941896,0.9066666666666666,1.0,0.8587462585849351,1.0,Assay Of Folic Acid Serum,lab test
Ibuprofen,rx,6,26,0.034782608695652174,0.03363914373088685,1.0352170352170351,1.0,0.9553576038760294,1.0,Ibuprofen,medication
E780,dx,6,33,0.043478260869565216,0.04281345565749235,1.0162337662337662,1.0,0.9772401974366954,1.0,Pure Hypercholesterolemia,diagnosis
Rosuvastatin Calcium,rx,6,30,0.034782608695652174,0.039755351681957186,0.8704088704088704,1.0,0.8001564151047986,1.0,Rosuvastatin Calcium,medication
I4819,dx,12,12,0.008695652173913044,0.016819571865443424,0.5127591706539075,1.0,0.5177960220324745,1.0,Other Persistent Atrial Fibrillation,diagnosis
1160F,px,6,27,0.034782608695652174,0.035168195718654434,0.9886408147277712,1.0,0.9840511949320544,1.0,Rvw Meds By Rx/Dr In Rcrd,procedure
M1990,dx,6,25,0.02608695652173913,0.03363914373088685,0.7694805194805194,1.0,0.6727840515458224,1.0,"Unspecified Osteoarthritis, Unspecified Site",diagnosis
93308,px,6,37,0.043478260869565216,0.04892966360856269,0.8835227272727273,1.0,0.8017086290022941,1.0,Tte F-Up Or Lmtd,procedure
99233,px,6,50,0.06086956521739131,0.06574923547400612,0.9209732988802756,1.0,0.8574790821993109,1.0,Sbsq Hosp Ip/Obs High 50,office visit
93017,px,12,52,0.06086956521739131,0.06880733944954129,0.8771604938271605,1.0,0.7551097264502542,1.0,Cardiovascular Stress Test,procedure
M47816,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,"Spondylosis W/O Myelopathy Or Radiculopathy, Lumbar Region",diagnosis
82550,px,3,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,Assay Of Ck (Cpk),lab test
Trazodone Hydrochloride,rx,3,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.6585471724126499,1.0,Trazodone Hydrochloride,medication
M79675,dx,12,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,Pain In Left Toe(S),diagnosis
97112,px,3,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,Neuromuscular Reeducation,procedure
J22,dx,3,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.6585471724126499,1.0,Unspecified Acute Lower Respiratory Infection,diagnosis
96361,px,3,16,0.017391304347826087,0.021406727828746176,0.809102402022756,1.0,0.7816958230668649,1.0,Hydrate Iv Infusion Add-On,procedure
97162,px,3,12,0.008695652173913044,0.016819571865443424,0.5127591706539075,1.0,0.5177960220324745,1.0,Pt Eval Mod Complex 30 Min,procedure
Pantoprazole Sodium,rx,3,12,0.008695652173913044,0.016819571865443424,0.5127591706539075,1.0,0.5177960220324745,1.0,Pantoprazole Sodium,medication
R030,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,"Elevated Blood-Pressure Reading, W/O Diagnosis Of Htn",diagnosis
84550,px,3,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,Assay Of Blood/Uric Acid,lab test
I4892,dx,3,16,0.017391304347826087,0.021406727828746176,0.809102402022756,1.0,0.7816958230668649,1.0,Unspecified Atrial Flutter,diagnosis
86140,px,3,14,0.017391304347826087,0.01834862385321101,0.9469026548672567,1.0,0.944364583245588,1.0,C-Reactive Protein,lab test
82746,px,3,18,0.017391304347826087,0.024464831804281346,0.7057522123893806,1.0,0.6444327486076591,1.0,Assay Of Folic Acid Serum,lab test
D62,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,Acute Posthemorrhagic Anemia,diagnosis
70450,px,3,19,0.02608695652173913,0.024464831804281346,1.0680803571428572,1.0,0.9184165739461989,1.0,Ct Head/Brain W/O Dye,imaging
Z01818,dx,3,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,Encounter For Other Preprocedural Examination,diagnosis
99395,px,12,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,Prev Visit Est Age 18-39,office visit
Z743,dx,12,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,Need For Continuous Supervision,diagnosis
86901,px,3,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,Blood Typing Serologic Rh(D),lab test
R197,dx,12,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,"Diarrhea, Unspecified",diagnosis
Z1331,dx,12,12,0.008695652173913044,0.016819571865443424,0.5127591706539075,1.0,0.5177960220324745,1.0,Encounter For Screening For Depression,diagnosis
Omeprazole,rx,6,17,0.017391304347826087,0.022935779816513763,0.7539823008849558,1.0,0.7100459836665982,1.0,Omeprazole,medication
80061,px,6,71,0.08695652173913043,0.09327217125382263,0.9258391881342701,1.0,0.8442086485751013,1.0,Lipid Panel,lab test
3078F,px,6,72,0.08695652173913043,0.09480122324159021,0.9093701996927803,1.0,0.8051428205109803,1.0,Diast Bp <80 Mm Hg,procedure
99213,px,6,90,0.11304347826086956,0.11773700305810397,0.9550547491723962,1.0,0.897900657943796,1.0,Office O/P Est Low 20-29 Min,office visit
R002,dx,6,83,0.10434782608695652,0.10856269113149847,0.9566525365786954,1.0,0.8972725896849199,1.0,Palpitations,diagnosis
R000,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,"Tachycardia, Unspecified",diagnosis
J189,dx,12,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,"Pneumonia, Unspecified Organism",diagnosis
84460,px,12,10,0.008695652173913044,0.013761467889908258,0.6286549707602339,1.0,0.659384292802884,1.0,Alanine Amino (Alt) (Sgpt),lab test
Z79899,dx,6,113,0.14782608695652175,0.14678899082568808,1.0082908163265305,1.0,0.940569491815719,1.0,Other Long Term (Current) Drug Therapy,diagnosis
N200,dx,12,13,0.017391304347826087,0.016819571865443424,1.0345937248592116,1.0,0.9658518684218182,1.0,Calculus Of Kidney,diagnosis
I5021,dx,12,11,0.008695652173913044,0.01529051987767584,0.5649122807017544,1.0,0.5838335337867939,1.0,Acute Systolic (Congestive) Heart Failure,diagnosis
N401,dx,12,13,0.017391304347826087,0.016819571865443424,1.0345937248592116,1.0,0.9658518684218182,1.0,Benign Prostatic Hyperplasia With Lower Urinary Tract Symp,diagnosis
Verapamil Hydrochloride,rx,6,252,0.33043478260869563,0.327217125382263,1.014686248331108,1.0,0.7585323808490716,1.0,Verapamil Hydrochloride,medication
Gabapentin,rx,3,12,0.008695652173913044,0.016819571865443424,0.5127591706539075,1.0,0.5177960220324745,1.0,Gabapentin,medication
L570,dx,12,15,0.017391304347826087,0.019877675840978593,0.8727025187202179,1.0,0.8597159423873685,1.0,Actinic Keratosis,diagnosis
I420,dx,6,24,0.02608695652173913,0.03211009174311927,0.8073979591836735,1.0,0.7326639956152802,1.0,Dilated Cardiomyopathy,diagnosis
99213,px,3,41,0.05217391304347826,0.053516819571865444,0.9735255570117956,1.0,0.9668770844913503,1.0,Office O/P Est Low 20-29 Min,office visit
G0299,px,12,31,0.034782608695652174,0.04128440366972477,0.8368368368368369,1.0,0.7444039032879286,1.0,Hhs/Hospice Of Rn Ea 15 Min,supply/service
Amoxicillin,rx,12,26,0.034782608695652174,0.03363914373088685,1.0352170352170351,1.0,0.9507229890446454,1.0,Amoxicillin,medication
74176,px,12,28,0.034782608695652174,0.03669724770642202,0.9459459459459459,1.0,0.92008969122569,1.0,Ct Abd & Pelvis W/O Contrast,imaging
83036,px,12,100,0.13043478260869565,0.12996941896024464,1.0041176470588236,1.0,0.9738427704623824,1.0,Hemoglobin Glycosylated A1C,lab test
Z7901,dx,12,103,0.13043478260869565,0.1345565749235474,0.9647727272727272,1.0,0.8777236122763825,1.0,Long Term (Current) Use Of Anticoagulants,diagnosis
82043,px,3,20,0.02608695652173913,0.02599388379204893,1.0036764705882353,1.0,0.9960474584448483,1.0,Ur Albumin Quantitative,lab test
84439,px,3,22,0.02608695652173913,0.0290519877675841,0.8952067669172933,1.0,0.861084034549552,1.0,Assay Of Free Thyroxine,lab test
99231,px,12,26,0.034782608695652174,0.03363914373088685,1.0352170352170351,1.0,0.9379933571623347,1.0,Sbsq Hosp Ip/Obs Sf/Low 25,office visit
93325,px,3,25,0.02608695652173913,0.03363914373088685,0.7694805194805194,1.0,0.6711685532944581,1.0,Doppler Color Flow Add-On,procedure
J3010,px,3,28,0.034782608695652174,0.03669724770642202,0.9459459459459459,1.0,0.9178641819583686,1.0,Fentanyl Citrate Injection,supply/service
77067,px,3,24,0.02608695652173913,0.03211009174311927,0.8073979591836735,1.0,0.7326639956152802,1.0,Scr Mammo Bi Incl Cad,imaging
84156,px,12,29,0.034782608695652174,0.0382262996941896,0.9066666666666666,1.0,0.8565833267690592,1.0,Assay Of Protein Urine,lab test
G8929,dx,12,33,0.043478260869565216,0.04281345565749235,1.0162337662337662,1.0,0.9772401974366954,1.0,Other Chronic Pain,diagnosis
99233,px,3,29,0.034782608695652174,0.0382262996941896,0.9066666666666666,1.0,0.8587462585849351,1.0,Sbsq Hosp Ip/Obs High 50,office visit
3008F,px,3,23,0.02608695652173913,0.03058103975535168,0.8491071428571428,1.0,0.7948794570716893,1.0,Body Mass Index Docd,procedure
Metoprolol Tartrate,rx,12,31,0.034782608695652174,0.04128440366972477,0.8368368368368369,1.0,0.7444039032879286,1.0,Metoprolol Tartrate,medication
Z1231,dx,12,141,0.1826086956521739,0.1834862385321101,0.9941489361702127,1.0,0.931150713338941,1.0,Encntr Screen Mammogram For Malignant Neoplasm Of Breast,diagnosis
Z23,dx,12,207,0.26956521739130435,0.2691131498470948,1.0022997835497836,1.0,0.9264139524918389,1.0,Encounter For Immunization,diagnosis
3078F,px,3,39,0.05217391304347826,0.05045871559633028,1.035863219349458,1.0,0.9388953972243145,1.0,Diast Bp <80 Mm Hg,procedure
E785,dx,12,384,0.4956521739130435,0.5,0.9827586206896551,1.0,0.9736588765120099,1.0,"Hyperlipidemia, Unspecified",diagnosis
99232,px,3,39,0.05217391304347826,0.05045871559633028,1.035863219349458,1.0,0.9388953972243145,1.0,Sbsq Hosp Ip/Obs Moderate 35,office visit
Montelukast Sodium,rx,12,35,0.043478260869565216,0.045871559633027525,0.9454545454545454,1.0,0.9076509504073453,1.0,Montelukast Sodium,medication
